,V1,V2,Class
69,-0.8528741907607614,-0.29534813487757827,1
70,-1.5846239972346519,-1.1458641292779599,1
71,-0.19694492116369344,-0.7290852612530895,1
72,1.3431523258876947,1.226544019118565,0
73,-2.256020733135048,-1.245367705711946,1
74,1.4682396373538715,0.1457148648558484,0
75,0.79314219749605,1.5862917299240094,0
76,2.1936746564105443,-0.6560924786422329,2
77,-0.7885253451402034,-2.426910029516829,1
78,0.06902124571007917,-1.0365872866019088,1
79,-0.20999661093249566,-1.5538759475293409,1
80,0.02450121654321824,-1.2926873176648057,2
81,-1.6958663031570413,-1.279709236618933,1
82,2.420454085846629,-0.7832345842785804,2
83,0.9773193675455754,1.3372799984582189,0
84,-0.25731534842159554,-1.3700524618750294,2
85,0.050676297806607984,-0.7776492879533521,2
86,1.2804820628293645,0.4208230134974924,0
87,1.4666521894473554,-1.6794872964685172,2
88,0.9598966327745632,2.1723368706063564,0
89,1.0024585802841637,1.7538616976814998,0
90,-0.9599041954367091,-0.7864076522812862,1
91,-0.05374584771344315,-0.878319923055504,2
92,2.0862604064541967,-2.0947896096112233,2
93,-1.5901871361539972,-0.7337795114501993,1
94,0.654397420481404,-0.8748645686871016,2
95,-1.64308398550584,-1.2872869629882704,1
96,0.950734313941054,-0.3000529346151345,2
97,-1.2252183057044719,-1.1068291464280688,1
98,1.5620703360415693,-1.54752244072242,2
99,1.1623617845205314,0.8152521966761402,0
100,-1.0843545517427824,-0.797221890169357,1
101,-1.205736436321495,-1.2986045897436518,1
102,-2.2994472052783133,-1.6990345525517245,1
103,1.2048507725387398,-0.4535653849635104,0
104,0.9335489244737138,-0.8193998020587159,2
105,-1.553252395392676,-1.923863103258935,1
106,2.1276367502928313,1.0040149769179845,0
107,-0.24336263254150203,-0.9061329506092498,1
108,1.2285047451140672,-0.2948686034987529,2
109,1.3355378880541253,1.7082203061483263,0
110,-0.1887150147010903,-0.10363582417501316,1
111,-0.2347739734057286,1.734957450789815,0
112,0.6316363052748311,-0.9271590509557069,2
113,1.570390560791652,-1.37916312581867,2
114,1.4087531593765226,1.653897678801336,0
115,0.17575281127489517,-1.3094110463603326,2
116,0.6409353936748311,-0.8299779429862376,2
117,1.8662318565768405,-1.2894286151492556,2
118,0.6913042368873094,-0.9487150505260138,2
119,1.431226303749604,-0.31642056596900314,2
120,1.4716964976044142,-0.6633622745565388,2
121,0.11611053315544295,0.018265258882224633,0
122,-0.28872508360834925,-0.06396440092083489,2
123,0.929564576675799,-1.0486432199794697,2
124,0.5177107078806289,1.8879417642993923,0
125,-1.1576717599052841,-0.946805738865979,1
126,1.357532019090365,-1.4125929940958222,2
127,-0.7087067427069628,-1.5609094381871365,1
128,1.511013275443006,1.4859521440552812,0
129,0.5969685599420744,0.6799508920233623,0
130,0.7270989471645224,-1.057288063060569,2
131,1.0297735527699694,1.278382139179115,0
132,1.2987905513016746,0.6278133344697766,0
133,-0.36849150695112076,-1.503598284862549,2
134,0.8222008433105139,-1.4052253979880291,2
135,0.5462533673244135,1.0477792332442708,0
136,0.6569086388258054,0.4878175572859895,0
137,0.5356931116319239,-1.3825791478160872,2
138,-0.081957407848124,-1.9296650463251233,2
139,-1.165369830700313,-1.2393645982699002,1
140,1.0986885544037148,0.7063585412560878,0
141,1.5203381575995611,0.8026668065414462,0
142,0.13627008278196628,-2.1092107528415487,1
143,-0.5831084032746877,-0.1832341108276152,1
144,-2.2835277691267875,-2.3729359311251716,1
145,0.5120943353970044,-0.9315563371005288,2
146,0.19921980892660396,-1.8576127439726202,2
147,-0.9321740521421021,-1.330855593434036,1
148,-0.2465554476992451,-0.9859608180175428,2
149,1.114322205219041,0.9648509579777628,0
150,2.0468026894220177,-1.220415455151392,2
151,1.3675255247214932,0.8704227819467204,0
152,-0.34908859591462016,-0.08809308157643847,0
153,-0.09544045431453385,-1.3144075262599388,1
154,1.0276366039858607,0.6592194924971637,0
155,0.8390561275459648,-1.1993078412420801,2
156,-1.1312465529891935,-1.3518826924480514,1
157,-1.0657834597011193,-0.4569072489751871,1
158,1.6324422529193479,-0.8559521888044439,2
159,0.7946853743464145,-0.9721235562154854,2
160,-1.0715058856749724,-0.701334889778107,1
161,-0.9636804107784487,-0.814722104070468,1
162,1.2909110176602487,-0.34575758034520176,0
163,-1.7404988041538363,-1.0939205873294766,1
164,0.5736322982336244,-1.6553935708289003,2
165,2.1571246937710526,-0.4113164750613255,2
166,1.311559184625146,-0.7850792711158945,2
167,1.5029175245609867,-1.2636345522754537,2
168,-0.8767520485725238,-0.750415434412489,1
169,-1.158226037558041,0.16135804942104048,1
170,0.6180639154737769,-1.2534742579339628,2
171,0.49385282970053224,-0.6556097942099597,2
172,0.7491797768187597,-0.9198413767085278,2
173,-1.8360847398686515,-0.8751430808084666,1
174,-0.5250086804559521,-1.2000514609247612,1
175,0.2665065711672573,1.1161022462247152,0
176,-0.822419372310867,-0.8010876445148806,1
177,-1.1800033938583512,-1.0758499868260176,1
178,1.4281369053181026,-1.1896390234277152,2
179,1.107710297186598,-1.2359514817485637,2
180,1.7735125247541035,1.575475184355084,0
181,-1.9518455926038105,-0.46170352611082943,1
182,0.5365578641828024,1.3320068252176769,0
183,1.1909618661162267,1.1309792374222987,0
184,-1.3850509703359646,-0.32313577956092865,1
185,-1.6382402053145904,-0.6793569220259077,1
186,0.9528553118957104,-1.7720926539209279,2
187,-1.715841044259579,-1.3313059360987665,1
188,0.777239604457804,-0.21051778246498387,2
189,2.2541069305565204,-0.7804144357640453,2
190,0.7921907147839946,-0.20169211944516163,2
191,0.9244420951960014,0.7930503733363639,0
192,1.0512114812643858,-0.09687103268065189,2
193,0.6391056703011717,0.48273087342522636,0
194,1.5146002184598917,-1.2294673290147284,2
195,1.682413342420728,1.3261973767876585,0
196,1.8335465232017778,-2.090296514646237,2
197,-1.3059524681178183,-2.082671686047882,1
198,0.2880308040284584,0.10378569121020775,0
199,1.593834344883887,-1.2179849390582582,2
200,0.10624192035715896,-1.4176710723893127,1
201,0.8102569780010734,1.0168792949723622,0
202,1.6269547562296887,0.9263904762709676,0
203,-1.4733982980899656,-0.32157189076917947,1
204,1.2656970541298236,0.28775412694320446,0
205,-0.041417126354945655,-0.17296446427728052,1
206,0.11584985834501571,-1.6860144255418366,2
207,-0.47723519658364355,-1.1626294555446706,1
208,0.6867152691224999,1.095886886205548,0
209,-0.8218356802697756,-1.9499277731713893,1
210,1.0411094647587893,0.3426924015195947,0
211,-0.2028111996449764,-1.809319431338659,2
212,-0.3755559704857522,-0.8811408787720454,1
213,0.8222665625895917,-0.05030676295977288,2
214,0.45930642718815085,2.3502240541742387,0
215,-1.196394717609798,-1.3366525038846222,1
216,0.4001687111240616,0.22260493555221317,0
217,0.9669113971839145,0.860833694002219,0
218,-1.046330064457263,-0.7240950843850503,1
219,1.0701354517937367,-0.6113291645097166,2
220,0.875125698001848,0.848256541810243,0
221,0.7742600068734888,1.913574493640665,0
222,0.21761745506822017,-2.131002015985703,2
223,1.3027995341191403,1.5646511033339254,0
224,-0.954521304945195,-1.1815044976286206,1
225,-1.6199363347189852,-1.558224231041636,1
226,1.714819736794317,2.023078928628669,0
227,1.4262672664975193,-1.3525100307111233,2
228,0.9598373485869767,0.8059455600295083,0
229,0.589132750691965,0.9114714608427308,0
230,1.1169065886389797,-1.498243267250075,2
231,1.0908798464463936,-0.8363673008807746,2
232,1.1014581865742616,-0.050347640035963814,2
233,-1.105757835031111,-0.6327855305284604,1
234,0.8184497792310388,-1.4089416425638985,2
235,1.3499220072119669,-2.664066205372081,2
236,-1.4093533295698988,-0.7633197687113259,1
237,2.6828923933516604,1.697321065473401,0
238,-0.7898995722292276,-0.6279348362538988,1
239,1.1001531089321523,0.4800809455332522,0
240,-2.179028902829837,-0.622707274866526,1
241,0.942743006909666,1.1830665990481846,0
242,2.0343722727983,0.34204327125119927,0
243,0.7013260406121707,0.41715695397623576,0
244,0.6650773435019928,-0.6331695758231153,2
245,-1.7731085215063986,-0.8592578318199995,1
246,-1.8575168900113264,-1.6053372569476223,1
247,-0.0686376441916352,1.9218402394977108,0
248,1.3820402262448408,0.8368444661627464,0
249,0.41940970285194457,-2.337536108318262,2
250,0.8563747168013527,-1.0282684538374984,1
251,1.1614959067701853,0.3163247771886941,0
252,-0.9513057215103636,-0.9632689340662838,1
253,1.0084498798026542,1.6396574387498992,0
254,2.235699426142069,-1.104333174552498,2
255,0.612094769203297,0.7678621591050816,0
256,2.360022219547097,-0.13361417911070395,0
257,0.6391679025634687,-2.684347781733771,2
258,-1.2574478111507743,-0.7855556153377601,1
259,1.1706128787950398,0.7944111414823593,0
260,-1.2428006351015526,-0.41512530053943664,1
261,0.5152881984370448,-2.019713234271971,2
262,-0.8768029517244399,-1.4091969726361442,1
263,-1.4136580504926148,-1.7541901144342038,1
264,1.1876630759945879,0.23277930312282302,0
265,1.773713547188474,-0.7560713492025785,2
266,1.142128912419858,-1.2090879182514866,2
267,-2.2387321569825502,-2.179185530798704,1
268,1.2543578786829048,1.4223822225174112,0
269,1.6418078035214756,1.833020390743537,0
270,0.8206546194631636,-1.448417018324526,2
271,-1.2653765432992194,-0.3822830573229148,1
272,0.6885189407413017,-0.7351912669876393,2
273,0.8402598879805545,1.91132234897873,0
274,1.9300608243345994,-1.409437688546613,2
275,1.4924419685160442,0.7066615091134885,0
276,1.2375853690705667,-1.924182819033403,2
277,-1.409879375306398,-1.0394131719338984,1
278,-0.7171565556117849,-0.9968221045573312,1
279,1.701174212531328,0.7355407273086805,0
280,0.8444014180381832,-0.4064866112151786,2
281,0.7549592710572098,-1.1167244981194504,2
282,-0.5477732262385375,-1.9809723656568754,1
283,1.3245161794308926,0.10338369087319821,2
284,0.14821922831703305,-1.7671658812252296,2
285,0.9797855135840219,-0.42214696658914364,2
286,0.3273285481685144,0.5348825432761077,0
287,1.2399225716150135,-2.0138874589789104,2
288,0.6954856915784087,-1.5164097446633915,2
289,1.426109257029032,0.7260366675236383,0
290,0.528943811895408,1.819799554596266,0
291,0.5630047084057784,-0.6843507399249911,2
292,0.5306135207531386,-1.1129498877764878,2
293,1.0825038821178083,0.14159695790940063,0
294,0.5032029539688883,-1.1612380627610448,2
295,1.0199470879136667,-1.5612681427690318,2
296,1.4512825352887284,0.0569520789667779,2
297,-0.3482417506798957,-1.4757128593182347,1
298,1.9314198923678936,-0.9937176147790184,2
299,0.5792549169039757,-1.0554734515389668,2
300,-0.7786882976501661,-1.4853889009246868,1
301,-1.027706599871837,-0.19667202546727802,1
302,0.6358820451713729,-1.1389001346274827,2
303,-0.9122423608901278,-0.7847898295266097,1
304,1.542670750313632,-0.023379760130341598,2
305,1.4474903492537692,0.8352493041468018,0
306,1.5532678842522551,-0.6417963097547097,2
307,0.8275159202093088,0.6534923220443936,0
308,1.2514070352885756,-0.5530781433276231,2
309,1.660907881849428,1.7950170928462028,0
310,0.21927620563009087,1.6333332880923765,0
311,-0.5136389621160075,-0.10007942989991914,1
312,1.1406830198776796,-0.6942775796002703,2
313,1.3803515047087436,-0.6139826004998095,2
314,0.4843156486571052,1.5199266239998481,0
315,0.13588273938042827,1.1025523719832797,0
316,-1.068931906595402,-0.4142931536825766,1
317,-0.43017532756462373,-0.26939552515592324,1
318,-0.0018993399432272184,-1.6911522232592884,1
319,-1.3279572774138355,-1.1924278192297808,1
320,1.20728124545569,0.30077354643902177,0
321,1.0834081089019916,0.8575743487720789,0
322,1.8983122593430353,-1.5978062128199737,2
323,1.6055459041063243,-1.4450822554416591,2
324,-0.29246445135434695,-0.9959608069657115,1
325,1.1046425276902894,-0.2090190916986111,2
326,-1.6422421324712353,-0.8844173912200375,1
327,-1.0269907456482559,-1.2747441274100915,1
328,0.818515654511392,0.5330784990046609,0
329,0.41858333662094194,-1.3711531694422256,2
330,-1.2953523285561683,-1.4894143620052902,1
331,-1.4429890696380017,-0.3155774848017888,1
332,-0.7238313069234821,-0.6708776362551423,1
333,1.4285643058523947,0.9299666296878881,0
334,0.4924871498916493,-1.01219154584931,2
335,-1.015879949054227,-0.4878980438335123,1
336,0.6832514796138653,1.0636742835155482,0
337,1.2737203428733637,1.5062744798485241,0
338,-0.9919577536913734,-0.11182703524471405,1
339,0.7972536814713704,-2.061115826820787,2
340,0.6167453817897215,1.426309239537021,0
341,-1.1726153519757023,-0.22378909924174528,1
342,0.5618884495275434,0.31762868873533945,2
343,0.2969855757333689,1.4446357133909205,0
344,-0.09267580736461434,0.022803982198913997,0
345,0.6888584207772488,-0.6735228277454564,2
346,0.5758876704759257,-0.16340049832332615,2
347,1.349292990199828,-1.8779238528275006,2
348,1.3096522373137192,-1.8293599695875078,2
349,0.046020936159183345,-1.2850236111175013,2
350,-0.03778218968995328,1.4177251527663992,0
351,-0.48032410670161574,-1.7283541552034543,1
352,0.42226872110442615,1.1396621000129852,0
353,-1.8487608383126743,-1.8634111457767042,1
354,1.455411193425395,0.7151847863383232,0
355,0.9399684398146095,-0.6716243976573992,2
356,-2.822025491247328,-0.2651455095765036,1
357,2.2978186538922976,0.4507345009764322,0
358,-1.7097849744897586,0.38216653229841957,1
359,-0.4394986420224588,-0.4468167076320674,1
360,-1.0497495320094636,-0.28373325605244604,1
361,0.8649734101484142,-0.07505396827265565,0
362,0.9854503158620366,1.3113306841372792,0
363,0.7470932473926788,1.039798877131291,0
364,0.5245295057973214,-0.9197443474430986,2
365,1.2391880102397972,0.4283092150734392,0
366,0.5381493404797556,1.6067390399794976,0
367,1.5385218024199983,1.173223537229232,0
368,1.6867930511237665,-1.3721523068271924,2
369,-1.1804465216205982,-0.763922381094905,1
370,1.2866416863297305,-1.6216432779654757,2
371,1.2007765894106772,1.4428926202255434,0
372,0.07759750877193505,-0.18286031056813778,2
373,1.5159977936713882,-1.7078250408951186,2
374,2.195528295286473,1.384830229709179,0
375,0.0638962422608158,-1.104322302834619,1
376,1.2027351052456627,-1.1869658935141456,2
377,1.1442405957686137,1.4660145980893966,0
378,0.5714888700528399,1.1286672108942026,0
379,0.4397473743910385,-2.11495185316448,2
380,-1.5803301104750016,-0.9150420852423324,1
381,2.133899605770474,0.7921567919752492,0
382,1.5047091387763802,-0.9319716776295001,2
383,1.3072327128475647,1.8046990562234346,0
384,-0.9024108802611918,-1.9225793043987192,1
385,-0.28402882697474496,-0.6418237274847971,1
386,-0.8758006544834066,-1.3123507632698799,1
387,1.4687290225350988,-0.10331326184628631,2
388,0.7500596564399379,0.5952199229148254,0
389,1.2752626848749717,0.8712946705857008,0
390,1.0769825638575758,-0.8035589799557303,2
391,0.3681284067256726,-1.4684446063270182,2
392,0.8442669955811641,0.11300572296798195,2
393,-1.3567207602703921,-0.22822599022496792,1
394,0.70726737888627,0.4758634702453254,0
395,1.4154050394696855,0.6203004205674083,2
396,-0.3913064780204998,-1.5815348512531378,1
397,1.409343629674737,0.7908286308171919,0
398,0.19642500588025047,-1.0098146579718374,2
399,1.3971678957525215,2.2129453991452204,0
400,-0.9211556865705528,-1.30512735432131,1
401,0.8872837729622809,1.2248413351001888,0
402,-1.3567511017612373,-0.6700722850765628,1
403,-1.1860326289418102,-1.0425021110160553,1
404,-1.5389483737923595,-0.8111446617579161,1
405,0.9600828149482207,-1.115912504314263,2
406,1.7032518791768956,0.041614212150497876,0
407,-1.4054420119231237,-1.5375224052599759,1
408,-0.9730095938664627,-0.47559160872509454,1
409,1.7241212749493688,-2.1402731084306676,2
410,-1.237245100909731,-0.6838291880784011,1
411,0.5997333369803982,0.8993411506651151,0
412,1.6254581356233087,1.6243452553338078,0
413,-1.5640675335353584,-2.2302171235656703,1
414,0.7329657546976902,1.1150529025918803,0
415,-1.6079346748976744,-0.8642762302566511,1
416,0.4766239538122867,-0.18761679885665716,2
417,-1.2095756586046893,-1.0270781432271252,1
418,1.6523098390572386,1.1696470741521483,0
419,1.697058218524691,0.9271645572087177,0
420,1.6842482977860787,-1.8189570745557533,2
421,-0.2065236522378192,-1.3796328574341647,1
422,1.5113793928984114,-0.4629072820063731,2
423,0.8883528324577624,1.1156905501777263,0
424,-1.0888029018799361,-1.411170947124275,1
425,1.1319985987662162,-0.05388768497619845,0
426,-0.3944875126843811,-1.3537645231877202,1
427,1.480038433428371,1.350781174063274,0
428,1.4840066755514625,0.07940196948850775,0
429,0.10073629874196821,-1.1533107214741303,1
430,1.881132005004615,-0.9112017678772846,2
431,1.300262745033776,-0.5000413457083965,2
432,1.2111681860317849,1.1655250272816908,0
433,1.6309845614329943,0.9504945399923941,0
434,-1.0581276810804334,-1.65574711914277,1
435,-1.3406786174291072,-1.273782160389617,1
436,-2.149718402001284,-0.9968532947438203,1
437,-0.08120143058608575,-0.9060492448576135,2
438,-1.1853354211224785,-2.020143263293739,1
439,0.8672060814628549,0.9933694671627439,0
440,1.7596544655207091,0.28018850599102774,0
441,1.6936353553793284,-0.3269819557475062,0
442,-0.35619382628141505,-1.2632457703359485,1
443,1.1708353094489061,1.1031251502663886,0
444,0.5796866110630734,0.6357674668809254,0
445,0.2189465690693736,1.0939265649157337,0
446,0.5104869220424673,-0.8393030350819898,2
447,-0.5051960606917635,-0.14003686388346992,1
448,-1.987341577785876,-1.328455644334635,1
449,-0.3795238405611777,-0.2198704402030237,1
450,-0.8168995030599281,-0.5640769002964721,1
451,1.2962936484146288,-0.9331647141164923,2
452,0.6501499631042933,0.09717074829049221,2
453,1.445907069048472,1.7567388466104157,0
454,-1.4000089731315644,-0.9442889392107079,1
455,2.1034308442004037,-1.2389831661680466,2
456,-0.9562790884516454,-1.0211943475889058,1
457,0.8122009181730165,-0.8873296808669464,2
458,0.01602260728763749,-1.110856685631369,1
459,-1.8730846854019116,-0.6999480535588853,1
460,-0.08493838918993091,-1.2753904755665837,2
461,-0.015426800623023595,0.8133000796136775,0
462,0.5953303563550967,0.8582108798667234,0
463,1.7106991959983704,-0.3406343180881398,2
464,-0.8327415207236643,-2.2505906078451203,1
465,1.520509615004225,0.9044559086052197,0
466,0.04972316646527852,-0.5252240941279238,2
467,0.7718461314888834,1.403856522618953,0
468,1.18541037540826,-0.6165666790296944,2
469,-0.8801321522095201,-0.37258086746460795,1
470,0.028105439929352105,-1.1467847857113127,1
471,0.03568102137454021,-1.623151085436092,1
472,1.5213476274568047,-1.1743805421043194,2
473,-0.18602352635227537,1.7274043345427184,0
474,1.018463054456684,-0.4315479203516196,2
475,-1.9071414652765253,-1.6214037727910635,1
476,1.7652402104320455,-1.5648297432152425,2
477,0.3165560904545751,-1.6023563273656674,2
478,0.9859457582075298,0.6083745288413496,0
479,0.3350761980593894,1.3565392112855725,0
480,-0.20010735862337614,-1.8343127012327822,2
481,1.3688685209592628,0.28871605906273423,2
482,0.6187685467638562,0.677254476960913,0
483,1.3922220938919418,1.0099296191798335,0
484,1.5565411905763087,0.5370368679963624,2
485,0.841526068627884,1.2795179036959048,0
486,0.9048567739486997,1.434354053932289,0
487,1.1932754087574253,-1.613465799028265,2
488,0.21586584665052377,0.8611156006514924,0
489,0.8058189964720548,-1.2139348976786872,2
490,-1.4362069026079496,-1.1298694934823987,1
491,0.3211902475738646,-1.3829533258854465,2
492,1.1065470365993555,-1.0787660566542725,2
493,1.533181897755596,0.12486876888752818,0
494,1.2356583098327145,-1.761421424013327,2
495,1.6309925971672068,-1.4438171511505198,2
496,0.903483577222427,-1.389901025341837,2
497,0.666228161762191,0.6236961582345021,0
498,0.977330037091661,0.5745378184927428,0
499,-0.8063481670423583,-1.5509292096796359,1
500,-0.8501759376027835,0.11346661391984059,1
501,1.070277192338435,0.27324648363195314,0
502,1.636917957634906,-0.8521272606511494,2
503,-1.6299364745601062,-2.1771151203400896,1
504,1.2487238446532727,0.16967120412962533,2
505,-0.867438685699324,-1.5934572372815201,1
506,1.1269528993842552,-0.13847492422842578,2
507,-1.7010488877310244,-1.8911667456877654,1
508,1.2720628682706365,0.830934870786276,0
509,0.42587808223958223,1.2137291803547188,0
510,1.2805533398579412,1.1171616487600748,0
511,0.888380803501843,1.803081010833202,0
512,0.593022158386483,0.7870025943106722,0
513,0.4960045711071157,-0.8046750572613643,2
514,0.6901609985796753,-0.7138612526984096,2
515,-0.9674806769349236,-0.8499272735904781,1
516,0.8959665089044107,0.6892204047595278,0
517,1.8315756431620986,-0.6850555573646586,2
518,0.22183178451183228,0.6268471926909435,0
519,-1.9105739753435524,-1.4535031747048244,1
520,0.8979288090837074,-0.5162141162590363,2
521,-0.6458656300226754,-1.8765492526214376,1
522,0.19008590676373072,0.6026419901452424,0
523,1.6143476781839552,-1.1691332250467015,2
524,-1.0202356372712384,-1.0223311194985838,1
525,0.46062804136382374,-0.06476102181764709,2
526,1.519846876042647,-1.3596752170315258,2
527,1.199797174236252,-0.7037371668577775,2
528,1.4152770742577596,-1.8548749457514366,2
529,2.4456639273725242,-0.6681327210833445,2
530,1.322317366467418,0.1673040165177445,0
531,1.2095234318348447,-0.31703917009458416,2
532,1.805528747401755,-1.2645260825313132,2
533,0.13760223543482297,-0.5087323682844722,2
534,-0.022043837608192507,-1.002605749271385,1
535,0.07264663594280196,1.8919558334605697,0
536,1.080208730490942,0.7051630986375823,0
537,-1.3475665996619832,-1.9997584137796927,1
538,1.2215366275499648,0.029523759616418843,2
539,1.3252987942400916,-1.1203604051816591,2
540,-1.8328479149815204,-1.463113027115342,1
541,1.1672559407443692,-0.6592057836641603,2
542,2.217884219716259,0.13149043042702824,0
543,1.7719474640259034,-0.8430590220993862,2
544,-1.480706954767295,-0.42504839441333453,1
545,0.9508214263506307,-1.227756542794335,2
546,-0.010429507551869888,-1.3708888569953368,1
547,-1.954935968643143,-0.3588183228109869,1
548,-2.504096012758314,-0.9765281357507062,1
549,1.3734199914033942,0.2827620705688888,0
550,0.9495128020590163,-1.483122854167928,2
551,2.3184777443107163,-1.3245050266274563,2
552,-0.23649548691018074,-1.9179987922243469,1
553,0.2977358368000129,0.555753692656257,0
554,0.8171742369182665,0.7053269056091575,0
555,1.5915261208096347,-0.8182937065296233,2
556,0.8779652778361346,1.1024306847815843,0
557,0.6004596553744053,-0.9985418458243793,2
558,1.9515190497271293,1.3343775524189905,0
559,1.609170525592067,-0.35886444971799125,2
560,-0.27485009995329335,-0.5510691852930552,1
561,0.8391851306139535,-1.3337476328133215,2
562,1.1860788623923975,0.41632320503565445,0
563,0.6662664805635239,0.803631691706078,0
564,-1.5118284649171978,-0.5322613594719372,1
565,-1.1888244084510426,-2.6517391552237024,1
566,1.7193980388115104,1.2305197540912498,0
567,-1.4072092164995302,-0.7690140644423543,1
568,-1.543926385036337,-2.2637833183014795,1
569,1.74237245899814,0.30717764910685397,0
570,2.20430879345927,-0.8114912562393977,2
571,-1.3161659118400628,-1.0764833611706046,1
572,2.0806233260320504,-1.2776022543638954,2
573,0.24429222955487706,2.389927828738097,0
574,0.13692754648423955,1.1575320885232008,0
575,-1.947000086274108,-1.2465037011505147,1
576,0.4250800209004756,-0.35729342162880995,0
577,-0.9178454466842954,-0.18110243567072948,1
578,0.05312731733262366,-0.11672286182111613,2
579,0.7407579788651586,1.2644383614043904,0
580,1.0680355094605911,-1.1403110312074733,2
581,-0.3938675106583678,-1.2681563681558123,2
582,-0.8546358755081622,-2.0228217173691148,1
583,0.43758767764629136,1.1325549680220075,0
584,1.1844025941099354,0.5839676964143048,0
585,1.2862473485947026,-1.1250214004524055,2
586,0.6363931499185154,1.2070847088249552,0
587,-0.6477422776841502,-0.44965047792811286,1
588,2.0408630559830048,1.415893042050074,0
589,1.0405160487209304,-0.7159403987025015,2
590,0.38758462338556476,1.088404563192561,0
591,0.951213034876419,-0.12272042267190986,0
592,-0.8863568166561928,-0.5369471792411606,1
593,0.08300665009101726,-2.031439838381014,2
594,1.618810513922496,-0.5498727832705599,2
595,-1.371268583031023,-0.3498207688979814,1
596,1.142947795762866,0.3324821424843901,0
597,-0.35474175059365476,-1.414376952901414,1
598,-1.0422660510615753,-0.8276203745792903,1
599,0.33256348896997234,-0.32555781393793304,2
600,0.43418288258526283,-1.209876841917313,2
601,-1.3970652846469538,-1.439080892900391,1
602,1.8357991539486171,-1.883252582920509,2
603,1.3878799469217764,-0.6984476514799057,2
604,0.48487255162260223,0.059639717679171866,2
605,1.5820091263086615,-1.1339758788590795,2
606,-0.5391905414558631,-2.5996947064343843,1
607,0.2969507607229076,0.09981527637817134,0
608,-1.7914795199050149,0.006374661606038501,1
609,1.0473390203929922,-0.41980059784616985,2
610,0.4298981580979706,0.7232144427852892,0
611,1.298460530850875,-1.2985454924240873,2
612,0.8903474247925733,-1.1858804654008768,2
613,1.805914197775616,-0.1453602961644207,0
614,-0.7611142039192892,-0.7729409722175675,1
615,2.0163008306866192,1.1304104644696507,0
616,0.2431913947361667,0.980583733872761,0
